14760,26,-100,1,11,34,11,20,1,6,3,33,11,19,1,6,3,35,11,21,1,6,3,51,89,27,1,7,4,71,68,0,0,0,50,0,0,0,0,0,0,93,85,0,0,0,55,0,0,0,0,0,0,8,4,95,45,157
14761,0,0,1,11,41,47,44,1,16,6,39,46,39,1,16,6,49,50,53,1,16,6,64,43,45,1,9,5,104,71,0,0,0,1,0,0,0,0,0,0,102,94,0,0,0,89,0,0,0,0,0,0,11,4,112,55,175
14762,26,100,8,0,1,2,17,30,26,15,1,2,17,30,26,15,1,2,16,30,26,15,1,1,16,30,26,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,46,1
14763,8,-100,6,0,1,1,14,30,13,15,1,1,14,30,13,15,1,1,13,30,13,15,1,1,14,30,13,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,43,1
14764,0,0,1,12,65,11,14,1,21,2,65,11,14,1,21,2,67,11,14,1,21,2,121,66,13,2,11,3,106,0,72,0,0,28,0,0,0,0,0,0,127,0,154,0,0,25,0,0,0,0,0,0,10,3,156,42,32
14765,16,100,1,12,104,118,106,2,5,4,104,118,106,2,5,4,104,118,106,2,5,4,121,113,103,1,3,2,0,37,0,0,0,32,0,108,0,135,0,0,0,104,0,0,0,31,0,111,0,143,0,0,12,3,121,54,157
14766,216,106,1,11,11,14,25,1,12,4,11,15,26,1,12,4,10,13,24,1,12,4,92,112,102,1,6,4,0,25,17,0,0,0,0,0,0,42,0,0,0,130,128,0,0,0,0,0,0,105,0,0,8,3,90,56,144
14767,0,0,1,12,101,7,32,1,14,6,120,7,42,1,14,6,79,6,24,1,14,6,106,4,32,1,7,5,135,115,0,0,0,9,0,0,0,0,0,0,133,127,0,0,0,7,0,0,0,0,0,0,14,2,118,57,56
14768,216,106,1,12,9,1,22,0,14,5,9,1,22,0,14,5,8,1,21,0,14,5,25,61,22,0,7,5,22,0,25,0,0,4,0,0,0,0,0,0,54,0,90,0,0,16,0,0,0,0,0,0,2,4,127,52,130
14769,0,0,1,11,89,52,23,2,22,4,90,52,23,2,22,4,83,52,23,2,22,4,112,56,22,2,11,4,106,48,118,0,0,113,0,0,0,0,0,0,134,61,134,0,0,139,0,0,0,0,0,0,13,3,141,48,146
14770,47,101,1,12,121,94,95,1,7,2,118,93,92,1,7,2,125,95,99,1,7,2,118,89,95,0,4,1,126,0,112,0,0,0,0,132,0,0,0,0,125,0,108,0,0,0,0,131,0,0,0,0,11,4,47,48,105
14771,176,105,4,0,1,1,14,30,13,15,1,1,14,30,13,15,1,1,13,30,13,15,1,2,14,30,13,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,43,1
14772,0,0,5,0,1,1,21,30,26,15,1,1,23,30,26,15,1,1,19,30,26,15,1,1,20,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,2,1,50,8
14773,0,0,2,0,91,16,25,2,14,3,90,16,24,2,14,3,92,16,25,2,14,3,92,23,25,1,7,3,103,0,0,0,0,0,0,0,0,0,177,0,113,0,0,0,0,0,0,0,0,0,175,0,10,3,46,48,99
14774,0,0,1,11,90,20,32,1,22,5,85,20,28,1,22,5,105,21,42,1,22,5,104,62,44,0,11,5,98,42,0,0,0,167,0,0,0,0,0,0,104,117,0,0,0,162,0,0,0,0,0,0,11,2,150,54,140
14775,4,-100,1,11,41,8,17,1,7,5,43,8,18,1,7,5,39,7,16,1,7,5,90,41,30,2,7,5,92,61,0,0,0,30,0,0,0,0,24,0,126,73,0,0,0,104,0,0,0,0,97,0,12,3,71,45,109
14776,0,0,1,12,71,10,27,0,8,3,79,10,31,0,8,3,60,10,24,0,8,3,84,36,37,0,9,4,98,94,0,0,0,8,0,0,0,0,0,0,116,99,0,0,0,29,0,0,0,0,0,0,11,3,74,55,28
14777,172,105,7,0,1,1,17,30,13,15,1,1,17,30,13,15,1,1,18,30,13,15,1,1,17,30,13,15,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,47,1
14778,28,-100,1,11,26,7,23,2,10,5,27,7,24,2,10,5,25,7,23,2,10,5,60,62,23,2,10,5,0,0,32,0,0,0,0,64,0,56,0,0,0,0,122,0,0,0,0,68,0,52,0,0,7,3,110,54,199
14779,158,105,1,12,35,9,17,1,9,5,34,9,17,1,9,5,35,9,17,1,9,5,40,59,21,1,10,5,70,0,50,0,0,6,0,0,0,0,0,0,67,0,65,0,0,7,0,0,0,0,0,0,9,3,125,47,4
14780,153,105,4,0,1,2,17,30,13,15,1,2,18,30,13,15,1,2,17,30,13,15,1,1,17,30,13,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,47,1
14781,0,0,1,12,34,18,26,1,13,5,34,18,26,1,13,5,34,18,26,1,13,5,69,17,27,1,7,5,75,0,42,0,0,6,0,0,0,0,0,0,90,0,99,0,0,4,0,0,0,0,0,0,8,3,121,54,147
14783,5,100,1,11,118,110,80,2,9,2,113,109,76,2,9,2,122,111,84,2,9,2,122,109,80,2,5,3,0,0,149,0,131,1,0,0,0,136,0,0,0,0,144,0,132,76,0,0,0,135,0,0,14,4,109,55,112
14784,172,105,1,12,25,6,17,1,8,5,25,6,17,1,8,5,26,6,17,1,8,5,42,66,18,1,8,4,50,39,0,46,0,18,0,0,0,0,0,0,56,61,0,64,0,64,0,0,0,0,0,0,6,3,165,46,185
14785,0,0,3,0,1,1,15,30,13,15,1,1,15,30,13,15,1,1,16,30,13,15,1,1,14,30,13,15,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,44,1
14786,30,100,1,12,118,70,94,3,11,2,115,69,92,3,11,2,119,70,95,3,11,2,125,66,94,2,6,1,136,0,134,0,0,22,0,0,0,0,0,0,134,0,147,0,0,29,0,0,0,0,0,0,15,3,114,63,167
14787,0,0,1,12,31,26,17,2,12,4,31,26,16,2,12,4,31,26,17,2,12,4,74,23,18,2,7,4,60,29,51,0,0,0,0,0,0,0,0,0,78,86,105,0,0,0,0,0,0,0,0,0,7,3,121,45,182
14788,24,-100,1,11,32,9,24,1,6,3,29,8,23,1,6,3,39,9,27,1,6,3,75,21,32,1,7,3,58,77,50,0,0,0,0,0,0,0,0,0,60,105,128,0,0,0,0,0,0,0,0,0,7,3,134,55,149
14789,22,-100,1,11,23,10,42,1,7,5,26,10,51,1,7,5,21,9,34,1,7,5,113,86,92,1,6,5,77,50,0,0,0,2,0,0,0,0,0,0,142,161,0,0,0,15,0,0,0,0,0,0,10,3,172,51,42
14790,0,0,7,0,1,3,14,30,26,15,1,3,14,30,26,15,1,3,14,30,26,15,1,1,13,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,42,11
14791,0,0,1,11,99,21,26,1,7,6,96,21,26,1,7,6,105,21,26,1,7,6,103,55,25,0,7,5,130,0,80,0,131,0,0,0,0,0,0,0,128,0,120,0,129,0,0,0,0,0,0,0,15,4,130,47,13
14792,0,0,1,12,91,59,24,2,8,5,92,58,24,2,8,5,86,63,23,2,8,5,97,61,26,2,8,5,106,0,122,0,0,22,0,0,0,0,0,0,110,0,124,0,0,89,0,0,0,0,0,0,10,4,180,54,178
14793,0,0,1,12,58,10,31,2,7,5,57,10,31,2,7,5,58,10,31,2,7,5,82,8,27,0,7,5,88,0,41,0,74,40,0,0,0,0,0,0,87,0,38,0,75,116,0,0,0,0,0,0,9,3,31,50,91
14794,0,0,2,0,1,1,17,30,13,15,1,1,17,30,13,15,1,1,17,30,13,15,1,2,16,30,13,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,46,1
14795,159,105,1,12,135,75,31,2,9,6,128,75,28,2,9,6,153,75,41,2,9,6,137,73,28,1,7,5,147,0,0,0,0,0,111,0,0,0,0,0,145,0,0,0,0,0,114,0,0,0,0,0,12,3,124,48,151
14796,0,0,3,0,1,2,18,30,13,15,1,2,19,30,13,15,1,2,17,30,13,15,1,1,16,30,13,15,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,46,1
14797,54,101,2,0,1,4,17,30,13,15,1,4,18,30,13,15,1,4,17,30,13,15,1,6,17,30,13,15,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,47,1
14798,0,0,4,0,1,3,16,30,20,15,1,3,16,30,20,15,1,3,15,30,20,15,1,1,15,30,20,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,45,2
14799,0,0,3,0,55,14,25,3,9,3,55,14,25,3,9,3,53,14,24,3,9,3,67,53,23,2,7,5,90,0,89,0,0,84,0,0,0,0,0,0,96,0,87,0,0,105,0,0,0,0,0,0,10,3,111,54,171
14800,0,0,7,0,20,7,10,2,10,3,19,7,10,2,10,3,20,7,10,2,10,3,23,8,10,2,7,3,48,0,0,0,40,11,0,0,0,47,0,0,62,0,0,0,40,10,0,0,0,48,0,0,5,4,162,39,101
14801,0,0,1,11,91,41,78,1,9,6,93,40,78,1,9,6,84,43,76,1,9,6,97,29,69,1,6,5,160,0,61,0,106,41,0,0,0,0,0,0,162,0,70,0,106,40,0,0,0,0,0,0,16,4,151,46,150
14802,0,0,3,0,1,1,15,30,20,15,1,1,15,30,20,15,1,1,14,30,20,15,1,1,14,30,20,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,43,1
14803,0,0,1,13,64,24,53,1,9,2,62,24,51,1,9,2,74,25,63,1,9,2,110,64,56,1,7,3,119,57,0,0,0,0,0,0,0,0,0,0,131,137,0,0,0,0,0,0,0,0,0,0,11,4,140,64,144
14804,2,100,7,0,1,8,15,30,20,15,1,8,15,30,20,15,1,8,16,30,20,15,1,8,14,30,20,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,44,1
14805,0,0,2,0,1,3,10,30,20,15,1,3,10,30,20,15,1,3,10,30,20,15,1,3,10,30,20,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,39,1
14806,0,0,1,12,88,22,19,0,9,3,83,22,19,0,9,3,99,23,21,0,9,3,107,56,18,0,7,3,102,0,0,0,0,5,0,0,0,0,0,121,123,0,0,0,0,11,0,0,0,0,0,140,10,3,129,48,130
14807,0,0,1,12,49,18,22,2,17,6,48,17,22,2,17,6,51,18,23,2,17,6,74,19,21,2,11,5,76,61,0,0,0,47,0,50,0,0,0,0,79,61,0,0,0,107,0,49,0,0,0,0,9,4,111,51,172
14808,0,0,3,0,1,1,15,30,20,15,1,1,15,30,20,15,1,1,15,30,20,15,1,1,14,30,20,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,44,11
14809,0,0,3,0,22,5,18,1,10,4,22,5,19,1,10,4,22,5,18,1,10,4,55,11,18,1,7,4,65,0,57,0,0,7,0,0,0,0,0,0,92,0,118,0,0,10,0,0,0,0,0,0,6,3,120,48,169
14810,0,0,1,11,41,31,20,2,10,2,45,32,21,2,10,2,36,30,19,2,10,2,94,25,20,1,7,3,93,74,0,0,75,43,0,0,0,0,0,0,102,126,0,0,105,82,0,0,0,0,0,0,13,3,52,50,82
14811,0,0,4,0,1,1,13,30,20,15,1,1,13,30,20,15,1,1,12,30,20,15,1,1,13,30,20,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,42,1
14812,0,0,2,0,1,1,14,30,20,15,1,1,15,30,20,15,1,1,14,30,20,15,1,1,14,30,20,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,44,10
14813,0,0,1,12,51,11,20,2,10,4,50,11,20,2,10,4,53,11,20,2,10,4,164,53,23,1,7,5,118,0,32,0,0,0,0,0,0,0,0,0,152,0,169,0,0,0,0,0,0,0,0,0,11,3,70,50,181
14814,0,0,1,12,62,19,20,1,10,4,65,19,21,1,10,4,56,19,19,1,10,4,65,19,23,0,7,5,79,78,0,0,0,93,0,0,0,0,0,0,79,82,0,0,0,95,0,0,0,0,0,0,9,3,108,46,121
14815,0,0,3,0,1,7,13,30,20,15,1,7,12,30,20,15,1,7,13,30,20,15,1,8,12,30,20,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,41,11
14816,0,0,8,0,1,1,15,30,20,15,1,1,16,30,20,15,1,1,15,30,20,15,1,1,14,30,20,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,44,1
14817,0,0,2,0,1,1,14,30,20,15,1,1,14,30,20,15,1,1,13,30,20,15,1,1,14,30,20,15,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,43,1
14818,0,0,1,12,47,14,19,1,10,7,45,14,18,1,10,7,54,14,21,1,10,7,47,10,17,0,7,7,74,63,0,0,0,0,0,0,0,0,61,0,81,56,0,0,0,0,0,0,0,0,54,0,6,3,86,47,193
14819,0,0,3,0,61,13,27,2,10,5,65,14,28,2,10,5,56,13,25,2,10,5,65,57,25,0,7,5,0,98,0,0,0,12,0,0,0,81,72,0,0,95,0,0,0,14,0,0,0,78,97,0,9,3,149,56,162
14820,0,0,1,11,84,46,21,1,12,3,90,47,22,1,12,3,76,43,19,1,12,3,89,63,19,0,9,4,95,122,0,0,0,121,0,0,0,0,0,0,120,123,0,0,0,116,0,0,0,0,0,0,11,3,153,49,126
14821,0,0,8,0,1,4,14,30,20,15,1,4,15,30,20,15,1,4,14,30,20,15,1,2,14,30,20,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,44,1
14822,0,0,1,12,100,25,13,1,17,5,96,25,13,1,17,5,106,25,14,1,17,5,114,62,15,1,11,7,56,0,0,0,84,136,0,42,0,0,0,0,60,0,0,0,82,162,0,41,0,0,0,0,8,4,112,38,68
14823,0,0,8,0,1,2,15,30,20,15,1,2,15,30,20,15,1,2,14,30,20,15,1,1,14,30,20,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,43,9
14824,0,0,1,11,51,36,25,0,9,5,53,37,26,0,9,5,50,36,25,0,9,5,56,31,27,0,7,5,80,49,91,0,0,36,0,0,0,0,0,0,76,64,97,0,0,31,0,0,0,0,0,0,7,3,166,53,147
14825,2,100,1,13,100,112,120,3,9,3,112,121,140,3,9,3,86,102,96,3,9,3,110,110,124,1,6,2,138,109,0,0,0,0,0,0,0,0,0,0,138,129,0,0,0,0,0,0,0,0,0,0,14,3,11,57,60
14826,0,0,7,0,1,1,15,30,20,15,1,1,15,30,20,15,1,1,14,30,20,15,1,1,14,30,20,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,44,1
14827,0,0,1,12,88,28,21,0,10,5,83,26,20,0,10,5,103,30,24,0,10,5,103,26,20,0,7,5,108,113,0,0,0,12,0,0,0,0,0,0,114,132,0,0,0,22,0,0,0,0,0,0,7,4,156,50,116
14828,0,0,8,0,2,6,15,30,20,15,2,6,16,30,20,15,2,6,15,30,20,15,2,3,15,30,20,15,20,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,45,9
14829,0,0,1,11,70,18,26,1,10,5,71,18,26,1,10,5,70,18,26,1,10,5,71,18,25,1,7,5,79,91,80,0,0,100,0,0,0,0,0,0,75,100,64,0,0,104,0,0,0,0,0,0,9,4,139,54,49
14830,0,0,1,11,79,28,37,1,13,5,77,28,35,1,13,5,83,29,39,1,13,5,85,31,35,1,9,5,0,0,136,0,0,93,0,0,0,80,0,0,0,0,138,0,0,90,0,0,0,97,0,0,11,3,145,52,121
14831,0,0,1,11,81,36,53,2,10,5,85,37,59,2,10,5,74,35,48,2,10,5,84,30,55,0,7,5,125,95,0,0,91,61,0,0,0,0,0,0,123,108,0,0,90,62,0,0,0,0,0,0,13,3,118,55,64
14832,0,0,1,11,61,23,24,0,16,3,61,23,24,0,16,3,61,23,24,0,16,3,72,101,23,0,11,3,0,0,52,0,0,84,0,0,0,71,0,91,0,0,76,0,0,79,0,0,0,86,0,103,9,3,111,53,186
14833,0,0,2,0,1,1,18,30,20,15,1,1,18,30,20,15,1,1,18,30,20,15,1,1,17,30,20,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,47,4
14834,0,0,1,12,82,16,55,1,10,3,72,15,46,1,10,3,110,18,80,1,10,3,101,14,59,2,7,3,120,79,0,0,0,0,0,0,0,0,0,0,137,101,0,0,0,0,0,0,0,0,0,0,15,2,89,60,152
14835,0,0,1,12,67,15,22,0,16,6,64,15,21,0,16,6,69,15,22,0,16,6,81,11,22,0,10,5,92,0,92,0,0,6,0,0,0,0,0,0,90,0,120,0,0,4,0,0,0,0,0,0,13,4,63,52,42
14836,0,0,1,13,50,4,23,2,9,6,48,4,22,2,9,6,57,4,25,2,9,6,101,3,22,1,7,5,102,45,0,0,0,0,0,0,0,0,0,0,105,142,0,0,0,0,0,0,0,0,0,0,9,4,142,52,160
14837,0,0,3,0,53,22,31,1,14,6,51,22,30,1,14,6,54,22,32,1,14,6,62,56,28,1,9,5,79,0,31,0,75,20,0,0,0,71,0,0,82,0,28,0,73,64,0,0,0,80,0,0,8,4,130,51,191
14838,0,0,9,0,1,1,16,30,20,15,1,1,15,30,20,15,1,1,19,30,20,15,1,1,15,30,20,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,2,1,45,10
14839,0,0,1,11,57,22,23,2,10,4,61,23,24,2,10,4,54,21,22,2,10,4,74,20,21,0,7,5,94,70,92,0,0,0,0,0,0,0,0,0,92,111,104,0,0,0,0,0,0,0,0,0,11,3,122,50,153
14840,0,0,1,11,71,26,28,2,16,5,71,26,30,2,16,5,71,26,27,2,16,5,108,58,55,2,10,5,0,84,50,0,0,105,0,0,0,90,0,0,0,118,52,0,0,148,0,0,0,114,0,0,14,3,157,51,62
14841,0,0,3,0,26,22,19,1,7,5,23,21,18,1,7,5,38,26,23,1,7,5,22,24,18,0,7,5,52,98,0,0,0,2,0,0,0,0,0,0,48,84,0,0,0,10,0,0,0,0,0,0,5,3,120,48,155
14842,0,0,4,0,1,2,13,30,20,15,1,2,13,30,20,15,1,2,13,30,20,15,1,1,13,30,20,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,42,1
14843,0,0,1,12,68,7,17,2,12,5,67,7,16,2,12,5,69,7,17,2,12,5,78,6,17,1,8,4,96,0,81,0,0,14,0,67,0,0,0,0,96,0,94,0,0,87,0,74,0,0,0,0,10,3,85,45,77
14844,0,0,1,11,67,25,10,2,16,4,69,25,10,2,16,4,63,25,10,2,16,4,117,64,10,2,10,5,92,72,0,0,84,86,0,71,0,0,0,0,120,101,0,0,106,131,0,97,0,0,0,0,13,3,128,37,142
14845,0,0,7,0,1,4,18,30,20,15,1,4,19,30,20,15,1,4,17,30,20,15,1,1,16,30,20,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,46,10
14846,0,0,6,0,1,3,13,30,20,15,1,3,13,30,20,15,1,3,13,30,20,15,1,1,13,30,20,15,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,42,9
14847,0,0,4,0,1,1,14,30,20,15,1,1,15,30,20,15,1,1,14,30,20,15,1,1,14,30,20,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,44,7
14848,0,0,3,0,1,2,13,30,20,15,1,2,14,30,20,15,1,2,13,30,20,15,1,1,12,30,20,15,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,41,11
14849,0,0,8,0,18,2,24,2,16,4,18,2,24,2,16,4,18,2,24,2,16,4,34,1,23,2,10,4,54,0,0,0,0,0,0,51,0,0,0,0,70,0,0,0,0,0,0,79,0,0,0,0,6,3,152,54,141
14850,0,0,1,11,61,24,27,1,12,3,67,24,31,1,12,3,54,23,25,1,12,3,65,22,26,0,8,4,103,98,43,0,0,17,0,0,0,0,0,0,102,95,89,0,0,14,0,0,0,0,0,0,13,3,125,57,110
14851,0,0,1,11,101,24,19,2,10,4,101,24,19,2,10,4,98,24,19,2,10,4,104,55,18,1,7,5,131,0,147,0,0,107,0,0,0,0,0,0,129,0,153,0,0,109,0,0,0,0,0,0,14,3,72,48,160
14852,0,0,1,12,68,14,24,0,13,4,68,14,23,0,13,4,69,14,24,0,13,4,86,18,23,0,9,3,98,0,67,0,84,49,0,0,0,0,0,0,107,0,63,0,96,87,0,0,0,0,0,0,12,3,178,53,82
14853,0,0,8,0,1,2,17,30,20,15,1,2,18,30,20,15,1,2,17,30,20,15,1,1,17,30,20,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,47,10
14854,0,0,1,12,129,149,78,2,8,4,128,151,77,2,8,4,132,144,80,2,8,4,122,143,80,1,4,4,140,0,136,0,0,0,0,0,0,0,34,0,140,0,135,0,0,0,0,0,0,0,121,0,16,3,117,61,80
14855,11,100,1,12,71,96,62,3,10,4,74,99,67,3,10,4,67,94,55,3,10,4,127,111,64,1,6,4,103,117,0,0,0,68,0,0,0,0,0,0,122,159,0,0,0,126,0,0,0,0,0,0,13,4,153,47,120
14856,0,0,1,12,99,58,35,1,11,5,119,64,48,1,11,5,76,52,25,1,11,5,97,61,31,1,9,5,112,134,0,0,0,0,0,0,0,0,0,0,113,130,0,0,0,0,0,0,0,0,0,0,10,2,52,60,114
14857,0,0,1,12,99,15,83,2,16,4,93,15,80,2,16,4,105,15,87,2,16,4,93,13,78,2,11,4,105,0,135,0,0,0,0,76,0,0,0,0,98,0,131,0,0,0,0,74,0,0,0,0,13,4,15,61,100
14858,0,0,1,12,43,12,15,1,17,4,42,12,15,1,17,4,46,12,16,1,17,4,45,41,14,1,11,4,66,0,59,0,60,59,0,64,0,0,0,0,68,0,68,0,58,63,0,61,0,0,0,0,8,4,118,43,110
14859,0,0,1,11,60,68,44,1,10,5,62,69,46,1,10,5,56,67,41,1,10,5,65,61,41,0,7,5,92,65,105,0,0,0,0,0,0,0,0,0,90,93,105,0,0,0,0,0,0,0,0,0,8,3,128,62,135
14860,0,0,1,12,74,20,21,2,9,4,76,21,22,2,9,4,70,20,21,2,9,4,99,15,24,1,7,4,107,76,76,0,0,75,0,0,0,0,0,0,114,117,89,0,0,113,0,0,0,0,0,0,12,3,51,51,35
14861,0,0,7,0,1,5,19,30,20,15,1,5,19,30,20,15,1,5,20,30,20,15,1,2,19,30,20,15,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,49,11
14862,0,0,1,11,70,29,24,2,16,5,67,28,23,2,16,5,74,29,24,2,16,5,71,26,25,0,10,5,70,0,89,0,0,126,0,0,0,0,0,0,73,0,87,0,0,129,0,0,0,0,0,0,10,3,110,52,157
14863,0,0,1,11,55,14,21,1,10,3,55,13,21,1,10,3,55,15,21,1,10,3,76,14,21,1,7,4,95,0,0,0,70,77,0,0,0,62,0,0,107,0,0,0,69,113,0,0,0,61,0,0,12,3,135,51,195
14864,0,0,1,11,54,21,16,0,10,7,56,21,17,0,10,7,50,20,16,0,10,7,55,18,15,0,7,7,81,59,0,0,47,92,0,0,0,0,0,0,85,71,0,0,48,87,0,0,0,0,0,0,10,3,140,45,111
14865,0,0,3,0,96,19,22,3,13,4,99,20,23,3,13,4,91,19,21,3,13,4,100,17,22,1,9,5,124,115,0,0,103,74,0,0,0,0,0,0,124,120,0,0,105,113,0,0,0,0,0,0,13,4,115,48,90
14866,0,0,1,12,51,9,21,1,16,3,55,9,21,1,16,3,48,9,20,1,16,3,110,19,25,1,10,3,93,82,0,0,0,68,0,0,0,0,0,0,130,129,0,0,0,96,0,0,0,0,0,0,12,4,112,50,86
14867,0,0,1,12,68,30,23,1,10,4,69,32,23,1,10,4,67,28,23,1,10,4,78,31,25,1,8,4,0,76,70,0,68,68,0,0,0,93,0,0,0,77,82,0,70,81,0,0,0,97,0,0,11,3,55,52,131
14868,0,0,3,0,1,2,13,30,20,15,1,2,13,30,20,15,1,2,13,30,20,15,1,1,13,30,20,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,42,1
14869,0,0,7,0,1,4,12,30,20,15,1,4,12,30,20,15,1,4,11,30,20,15,1,5,11,30,20,15,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,40,5
