28838,32,101,7,0,839,824,709,883,0,0,0,0,1,1,746,334,375,85,4,-4.9529,677,0,0,100,0,0,816,1,1,603,603,603,603,603,689,603,676,0.0000,0.0000,706.3338,20,24
28839,271,107,1,12,0,227,0,0,0,229,0,0,1,385,193,72,76,19,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28840,271,107,1,11,0,36,0,0,0,535,0,0,1,535,268,53,53,41,1,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28841,271,107,1,11,0,269,0,0,0,338,0,0,1,338,199,79,88,28,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28842,271,107,3,12,1,431,1,1,0,49,0,0,1,321,188,123,123,19,0,0.0000,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28843,271,107,1,12,0,295,0,0,0,280,0,0,1,418,210,95,95,17,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28844,271,107,2,0,0,563,0,0,0,0,0,0,1,1,293,106,118,11,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28845,278,107,1,11,0,303,0,0,0,265,0,0,1,265,168,97,102,8,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28846,278,107,6,0,2,578,1,2,0,0,0,0,1,1,300,113,132,109,6,0.0000,0,0,0,0,0,0,2,1,1,2,2,2,2,2,2,2,2,0.0000,0.0000,400.0000,20,20
28847,278,107,7,0,3,690,25,3,0,0,0,0,1,1,298,146,141,97,3,0.0000,0,0,0,0,0,0,3,1,1,3,3,3,3,3,3,3,3,0.0000,0.0000,400.0000,20,20
28848,278,107,9,0,50,919,3,80,0,0,0,0,1,1,417,130,153,69,2,0.0000,0,0,0,0,0,0,41,1,1,41,41,41,41,41,41,41,41,0.0000,0.0000,400.0000,20,26
28849,263,107,1,12,0,308,0,0,0,120,0,0,1,357,179,106,103,14,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28850,263,107,1,11,0,133,0,0,0,913,0,0,1,913,477,61,61,14,0,0.0000,0,0,0,0,0,0,0,1,41,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,33
28851,263,107,9,0,2,694,2,2,0,0,0,0,1,1,302,100,99,115,7,0.0000,0,0,0,0,0,0,2,1,1,2,2,2,2,2,2,2,2,0.0000,0.0000,400.0000,20,20
28852,275,107,1,12,0,318,0,0,0,0,0,0,1,249,134,93,92,10,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28853,275,107,1,12,0,180,0,0,0,0,0,0,1,287,144,77,77,2,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28854,275,107,1,12,0,115,0,0,0,0,0,0,1,247,124,60,61,2,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28855,275,107,1,12,0,249,0,0,0,27,0,0,1,284,143,93,88,26,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28856,275,107,7,0,22,1126,42,16,0,0,0,0,1,1,517,159,154,106,7,0.0000,0,0,0,0,0,0,18,1,1,18,18,18,18,18,18,18,18,0.0000,0.0000,400.0000,20,47
28857,275,107,9,0,4,665,18,4,0,0,0,0,1,1,291,156,152,107,5,0.0000,0,0,0,0,0,0,4,1,1,4,4,4,4,4,4,4,4,0.0000,0.0000,400.0000,20,20
28858,275,107,5,0,1,749,1,1,0,0,0,0,1,1,382,129,121,91,3,0.0000,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,22
28859,276,107,1,11,0,184,0,0,0,282,0,0,1,282,178,76,76,1,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28860,276,107,3,11,5,552,0,15,0,443,0,0,1,443,239,131,139,3,0,0.0000,0,0,0,0,0,0,5,1,1,5,5,5,5,5,5,5,5,0.0000,0.0000,400.0000,20,20
28861,276,107,1,12,0,271,0,0,0,0,0,0,1,294,148,91,91,13,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28862,276,107,1,12,0,362,0,0,0,0,0,0,1,256,149,108,114,17,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28863,276,107,9,0,1,644,1,1,0,0,0,0,1,1,322,111,130,61,2,0.0000,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28864,276,107,2,0,8,590,38,2,0,0,0,0,1,1,322,131,126,33,0,0.0000,0,0,0,0,0,0,7,1,1,7,7,7,7,7,7,7,7,0.0000,0.0000,400.0000,20,20
28865,283,107,1,12,0,253,0,0,0,226,0,0,1,413,207,96,115,4,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28866,283,107,1,12,0,164,0,0,0,0,0,0,1,263,132,70,67,17,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28867,283,107,6,0,1,604,1,1,0,0,0,0,1,1,329,111,110,49,1,0.0000,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28868,262,107,1,12,0,194,0,0,0,0,0,0,1,263,132,82,82,25,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28869,262,107,1,11,0,322,0,0,0,179,0,0,1,383,192,108,102,11,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28870,262,107,1,12,0,285,0,0,0,0,0,0,1,234,118,93,86,23,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28871,262,107,1,12,0,173,0,0,0,23,0,0,1,311,156,74,79,21,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28872,262,107,1,12,0,1,0,0,0,28,0,0,1,289,145,49,51,30,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28873,262,107,1,12,0,0,0,0,0,110,0,0,1,325,163,55,56,1,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28874,262,107,1,12,0,0,0,0,0,70,0,0,1,323,162,60,60,6,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28875,262,107,2,0,2,639,2,2,0,0,0,0,1,1,352,125,119,58,1,0.0000,0,0,0,0,0,0,2,1,1,2,2,2,2,2,2,2,2,0.0000,0.0000,400.0000,20,20
28876,262,107,2,0,0,576,0,0,0,0,0,0,1,1,310,102,101,1,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28877,285,107,1,11,0,290,0,0,0,910,0,0,1,910,468,104,98,4,0,0.0000,0,0,0,0,0,0,0,1,25,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,33
28878,285,107,1,11,0,177,0,0,0,339,0,0,1,339,171,70,72,9,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28879,285,107,1,12,0,292,0,0,0,84,0,0,1,369,185,123,119,3,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28880,285,107,2,0,2,631,17,2,0,0,0,0,1,1,354,133,128,41,0,0.0000,0,0,0,0,0,0,2,1,1,2,2,2,2,2,2,2,2,0.0000,0.0000,400.0000,20,20
28881,285,107,3,0,16,619,26,15,0,0,0,0,1,1,329,142,141,43,2,0.0000,0,0,0,0,0,0,14,1,1,14,14,14,14,14,14,14,14,0.0000,0.0000,400.0000,20,20
28882,285,107,6,0,3,546,3,3,0,0,0,0,1,1,281,117,117,135,9,0.0000,0,0,0,0,0,0,3,1,1,3,3,3,3,3,3,3,3,0.0000,0.0000,400.0000,20,20
28883,285,107,5,0,22,1394,22,22,0,0,0,0,1,1,718,143,143,70,3,0.0000,0,0,0,0,0,0,18,1,1,18,18,18,18,18,18,18,18,0.0000,0.0000,400.0000,20,75
28884,285,107,3,0,0,645,0,0,0,0,0,0,1,1,285,127,126,6,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28885,285,107,7,0,4,974,14,3,0,0,0,0,1,1,495,206,205,166,24,0.0000,0,0,0,0,0,0,4,1,1,4,4,4,4,4,4,4,4,0.0000,0.0000,400.0000,20,43
28886,285,107,7,0,35,779,0,53,0,0,0,0,1,1,366,121,147,88,2,0.0000,0,0,0,0,0,0,29,1,1,29,29,29,29,29,29,29,29,0.0000,0.0000,400.0000,20,20
28887,269,107,1,11,0,134,0,0,0,576,0,0,1,571,299,61,61,19,0,0.0000,0,0,0,0,0,0,0,1,22,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28888,269,107,1,12,0,100,0,0,0,6,0,0,1,291,146,65,71,21,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28889,269,107,1,11,0,129,0,0,0,737,0,0,1,714,388,60,60,29,0,0.0000,0,0,0,0,0,0,0,1,39,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28890,269,107,1,13,0,186,0,0,0,108,0,0,1,331,166,79,78,17,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28891,269,107,9,0,3,549,3,3,0,0,0,0,1,1,276,165,172,135,14,0.0000,0,0,0,0,0,0,3,1,1,3,3,3,3,3,3,3,3,0.0000,0.0000,400.0000,20,20
28892,284,107,1,13,0,79,0,0,0,269,0,0,1,418,210,58,57,6,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28893,280,107,2,0,0,617,0,0,0,0,0,0,1,1,340,97,114,10,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28894,280,107,5,0,2,850,2,2,0,0,0,0,1,1,483,112,117,49,0,0.0000,0,0,0,0,0,0,2,1,1,2,2,2,2,2,2,2,2,0.0000,0.0000,400.0000,20,40
28895,280,107,9,0,2,693,2,2,0,0,0,0,1,1,338,117,121,90,1,0.0000,0,0,0,0,0,0,2,1,1,2,2,2,2,2,2,2,2,0.0000,0.0000,400.0000,20,20
28896,280,107,9,0,8,780,3,31,0,0,0,0,1,1,389,128,145,102,3,0.0000,0,0,0,0,0,0,7,1,1,7,7,7,7,7,7,7,7,0.0000,0.0000,400.0000,20,21
28897,267,107,1,12,0,1,0,0,0,289,0,0,1,431,216,54,53,12,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28898,267,107,2,0,0,540,0,0,0,0,0,0,1,1,299,99,106,1,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28899,267,107,9,0,30,729,6,55,0,0,0,0,1,1,367,171,201,137,12,0.0000,0,0,0,0,0,0,25,1,1,25,25,25,25,25,25,25,25,0.0000,0.0000,400.0000,20,20
28900,267,107,7,0,25,769,47,19,0,0,0,0,1,1,330,144,140,76,2,0.0000,0,0,0,0,0,0,21,1,1,21,21,21,21,21,21,21,21,0.0000,0.0000,400.0000,20,20
28901,282,107,1,11,0,124,0,0,0,890,0,0,1,839,475,59,63,16,0,0.0000,0,0,0,0,0,0,0,1,59,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,31
28902,282,107,1,12,0,39,0,0,0,63,0,0,1,303,152,55,55,22,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28903,282,107,3,0,0,683,0,0,0,0,0,0,1,1,303,113,107,9,0,0.0000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
28904,282,107,4,0,19,749,25,19,0,0,0,0,1,1,371,189,186,130,14,0.0000,0,0,0,0,0,0,16,1,1,16,16,16,16,16,16,16,16,0.0000,0.0000,400.0000,20,20
28905,282,107,8,0,15,753,3,23,0,0,0,0,1,1,382,140,144,98,5,0.0000,0,0,0,0,0,0,13,1,1,13,13,13,13,13,13,13,13,0.0000,0.0000,400.0000,20,20
