21039,138,104,6,0,36,58,51,29,3,24,74,36,55,50,27,3,24,73,38,66,54,30,3,25,76,79,59,96,101,8,41,93,34,26,0,0
21040,108,103,6,0,58,68,115,60,2,40,84,58,65,114,60,2,40,83,62,76,120,60,2,42,87,59,69,114,70,4,47,81,105,1,0,0
21041,105,103,1,13,10,33,14,6,1,6,44,10,31,14,6,1,6,44,10,36,16,6,1,6,44,17,34,15,10,2,2,43,194,1,0,0
21042,0,0,1,12,28,22,14,16,1,7,75,30,23,15,17,1,7,78,25,19,10,15,1,7,67,37,27,26,53,2,11,67,156,2,0,0
21043,0,0,3,0,19,39,28,18,2,28,33,19,38,27,18,2,27,33,20,44,29,19,2,29,34,56,45,102,82,3,40,73,100,2,0,0
21044,99,103,3,0,59,90,110,58,4,35,88,67,102,120,62,4,38,95,37,54,81,48,4,27,70,55,80,108,62,8,27,83,174,41,0,0
21045,0,0,7,0,20,64,42,9,3,33,53,20,62,42,9,3,32,53,21,66,44,9,3,34,55,51,66,115,65,3,88,64,48,33,2,0
21046,0,0,1,11,14,22,23,8,1,8,39,14,24,27,8,1,9,39,14,16,13,8,1,6,39,15,23,19,9,2,6,40,163,1,1,0
21047,90,102,1,12,48,29,7,62,0,11,77,47,29,7,62,0,11,77,51,30,7,62,0,11,80,41,27,6,56,1,6,72,131,2,0,0
21048,0,0,5,0,37,47,27,40,2,31,68,43,54,29,41,2,33,72,26,36,20,33,2,26,55,66,40,88,102,3,51,76,18,43,1,0
21049,0,0,9,0,22,40,82,18,1,39,42,24,48,91,19,1,43,46,15,29,56,15,1,29,29,41,37,115,47,3,49,67,119,17,0,0
21050,0,0,7,0,28,41,24,17,8,4,74,27,39,23,16,8,4,71,34,52,28,17,8,4,82,66,54,109,74,14,2,96,118,16,1,0
21051,0,0,1,12,19,39,5,9,1,6,54,19,40,6,9,1,6,55,18,36,5,9,1,6,51,27,35,7,26,3,6,62,183,3,1,0
21052,0,0,1,12,8,22,2,5,1,4,42,8,23,2,5,1,4,43,7,18,2,5,1,4,37,17,27,7,9,2,2,49,58,1,0,0
21053,0,0,1,12,25,27,26,12,1,24,63,26,28,28,12,1,26,66,20,22,17,12,1,19,51,25,23,19,19,3,24,55,112,2,0,0
21054,0,0,1,12,58,26,7,65,1,24,86,62,27,7,66,1,25,89,45,22,7,61,1,22,76,52,23,5,66,2,19,78,114,4,2,0
21055,51,101,1,13,15,36,9,8,0,12,44,15,36,9,8,0,12,44,15,37,9,8,0,12,44,17,34,7,10,1,11,39,197,1,2,0
21056,26,100,1,12,33,31,28,24,2,9,76,34,32,29,24,2,9,78,28,29,26,22,2,9,70,49,28,21,82,1,4,71,140,1,0,0
21057,74,102,8,0,79,57,87,82,2,56,97,74,54,83,81,2,54,95,88,68,97,86,2,62,105,77,59,107,81,5,57,95,32,69,1,0
21058,92,103,3,0,66,86,78,36,4,77,100,63,80,75,35,4,76,98,76,98,88,39,4,80,108,87,93,105,84,8,97,98,93,18,0,0
21059,71,102,5,0,83,90,124,82,4,57,102,97,107,138,86,4,62,112,41,40,81,67,4,41,70,80,79,114,93,13,57,93,59,68,2,0
21060,0,0,9,12,27,37,41,16,3,27,66,30,40,46,16,3,28,71,20,28,26,14,3,19,49,31,35,83,27,4,72,58,57,97,0,0
21061,0,0,6,0,34,69,82,41,5,21,66,33,68,81,41,5,21,66,37,72,86,41,5,22,69,37,76,114,47,10,35,64,156,96,1,0
21062,0,0,1,12,12,35,7,6,1,6,57,13,37,8,6,1,6,59,11,31,6,6,1,6,52,21,32,6,13,3,2,53,136,1,0,0
21063,0,0,1,12,1,34,14,2,1,4,6,1,37,16,2,1,4,6,1,26,9,2,1,3,6,2,32,30,6,2,6,2,66,1,2,0
21064,13,100,1,12,56,28,8,57,1,36,84,67,31,9,63,1,39,93,26,18,7,44,1,26,57,56,23,5,77,3,31,76,181,2,1,0
21065,156,105,1,12,24,33,7,12,0,6,63,23,31,7,12,0,6,62,25,36,7,12,0,6,67,26,34,5,20,1,6,62,148,1,1,0
21066,0,0,7,0,67,62,59,47,4,60,100,73,69,62,50,4,63,104,52,43,49,41,4,51,87,84,73,100,90,5,92,93,72,7,1,0
21067,0,0,4,12,24,37,29,17,2,19,56,24,36,28,17,2,19,55,26,40,34,18,2,20,61,61,38,91,87,3,24,79,111,16,0,0
21068,0,0,6,0,18,55,33,22,3,7,29,18,54,33,22,3,7,29,18,58,33,22,3,7,29,58,50,77,97,5,16,74,141,88,0,0
21069,0,0,3,0,18,40,27,15,1,36,29,17,39,26,14,1,35,28,19,51,32,15,1,40,32,59,44,100,63,3,104,70,45,47,1,0
21070,61,102,5,0,77,109,118,83,0,92,87,85,119,127,87,0,97,92,52,79,96,70,0,75,70,69,98,113,74,1,102,79,162,30,0,0
21071,0,0,1,12,22,29,5,11,0,6,57,24,31,6,12,0,6,62,15,21,4,10,0,5,40,23,31,26,19,1,8,54,103,2,0,0
21072,0,0,1,12,23,21,10,9,1,12,71,23,20,10,9,1,12,70,24,23,11,9,1,12,74,33,23,27,37,2,12,68,160,3,0,0
21073,153,105,2,0,27,39,54,17,2,67,57,27,39,53,17,2,66,56,28,40,56,17,2,69,59,45,72,116,45,4,64,71,45,3,1,0
21074,103,103,7,0,73,87,70,80,1,38,94,69,82,67,78,1,37,91,85,104,82,84,1,43,104,79,97,107,84,2,47,97,109,2,1,0
21075,10,100,9,0,142,143,76,149,8,84,118,141,139,76,148,8,83,117,148,157,80,154,8,87,121,156,150,73,148,14,115,117,46,32,1,0
21076,0,0,4,0,51,51,82,37,2,12,93,51,51,82,37,2,12,93,51,51,82,37,2,12,93,70,62,115,72,4,18,98,89,86,0,0
21077,0,0,7,0,44,36,55,66,2,22,69,49,39,61,68,2,23,74,27,28,39,57,2,17,54,65,44,91,101,5,33,78,106,2,2,0
21078,0,0,3,0,26,37,20,11,2,51,63,28,39,22,11,2,54,67,21,28,12,10,2,42,50,47,70,116,36,5,117,61,152,2,0,0
21079,0,0,1,12,16,28,8,7,0,17,62,16,28,8,7,0,17,62,16,29,8,7,0,17,62,27,28,14,23,1,35,57,112,2,1,0
21080,0,0,1,12,16,28,3,9,1,4,46,17,29,3,9,1,4,48,13,24,2,8,1,4,38,20,29,19,16,2,2,45,77,3,1,0
21081,0,0,2,0,18,24,19,8,2,25,53,17,23,17,8,2,24,51,20,26,22,8,2,27,60,38,38,120,39,4,41,69,25,78,0,0
21082,0,0,3,0,21,43,26,17,0,27,41,21,43,26,17,0,27,41,21,43,26,17,0,27,41,49,65,111,57,1,41,75,103,54,1,0
21083,0,0,3,12,21,55,17,15,6,27,45,21,54,17,15,6,27,44,22,58,19,15,6,27,46,40,48,117,58,13,25,66,186,3,1,0
21084,0,0,1,12,21,27,6,9,0,9,66,20,27,6,9,0,9,65,21,30,6,9,0,9,68,43,27,8,54,1,12,73,112,1,2,0
21085,0,0,1,11,28,24,8,17,0,16,72,27,23,8,17,0,16,71,29,26,8,17,0,16,75,33,23,5,39,1,12,68,188,2,0,0
21086,11,100,2,0,72,122,108,72,3,64,91,70,121,108,72,3,64,90,74,126,108,72,3,64,93,73,119,102,88,3,60,86,28,2,0,0
21087,0,0,8,0,28,68,53,45,3,23,57,30,72,55,45,3,24,59,25,57,46,43,3,20,51,72,57,97,98,7,47,84,94,16,0,0
21088,21,100,1,12,43,32,24,52,0,6,75,41,31,23,52,0,6,74,45,34,27,52,0,6,78,37,31,21,46,1,2,72,205,4,1,0
21089,12,100,1,11,40,32,6,40,0,6,79,45,34,7,41,0,6,84,27,25,5,36,0,6,65,40,28,5,57,1,2,71,192,2,0,0
21090,0,0,3,12,29,33,3,23,2,4,72,33,34,3,23,2,4,75,25,29,2,21,2,4,63,62,33,7,84,3,2,86,62,2,2,0
21091,0,0,1,12,8,23,5,4,1,5,48,8,22,5,4,1,5,46,9,26,6,4,1,5,54,18,23,5,10,2,6,47,93,10,0,0
21092,120,103,1,12,54,37,7,61,1,18,83,62,40,8,64,1,19,90,28,27,5,50,1,15,62,55,34,4,78,3,13,78,64,1,2,0
21093,0,0,2,0,22,32,35,11,2,20,56,22,31,33,11,2,19,55,23,35,40,11,2,23,59,34,39,104,42,5,39,63,191,3,1,0
21094,0,0,1,12,25,24,35,10,0,3,73,25,24,35,10,0,3,73,25,24,35,10,0,3,73,47,23,64,65,1,3,75,176,2,1,0
21095,0,0,1,11,25,38,23,14,1,11,66,27,41,27,15,1,12,71,19,31,14,12,1,8,51,25,35,23,21,3,6,59,162,3,0,0
21096,0,0,7,0,23,69,30,17,3,33,48,22,66,29,16,3,32,47,25,77,32,17,3,34,52,59,86,91,78,3,81,70,39,29,0,0
21097,0,0,3,12,26,22,6,30,1,4,60,25,21,6,30,1,4,58,29,24,6,32,1,4,66,58,30,6,84,3,6,79,91,3,0,0
21098,0,0,1,12,20,25,4,9,1,5,59,20,24,4,9,1,5,58,21,26,4,9,1,5,62,28,34,7,34,3,6,65,134,1,0,0
21099,0,0,3,12,23,35,32,15,2,5,59,25,38,35,16,2,6,64,17,25,19,13,2,4,42,72,31,50,90,3,4,95,69,1,0,0
21100,0,0,1,12,30,31,22,17,0,3,81,34,33,24,17,0,3,85,25,26,16,16,0,3,68,48,28,26,63,1,6,78,163,2,1,0
21101,149,104,1,12,27,29,12,20,1,6,66,26,28,12,20,1,6,63,33,32,14,22,1,6,75,29,30,12,39,3,2,66,73,2,1,0
21102,63,102,1,12,22,24,7,11,0,14,55,21,23,7,11,0,13,54,23,27,8,11,0,16,59,23,25,6,15,1,11,54,33,3,2,0
21103,113,103,1,11,43,34,7,37,1,6,82,54,37,8,42,1,6,92,22,23,6,27,1,6,54,52,30,5,78,3,2,76,154,1,0,0
21104,0,0,1,13,4,13,37,6,0,4,14,4,14,43,6,0,4,14,4,9,21,6,0,4,14,4,15,33,6,1,11,9,47,1,0,0
21105,64,102,1,11,26,31,8,15,0,6,69,26,31,8,15,0,6,69,26,32,8,15,0,6,69,27,29,11,23,1,2,64,169,3,0,0
21106,71,102,2,0,56,68,80,72,6,73,71,55,66,78,72,6,72,70,59,70,83,72,6,75,73,54,58,89,88,9,70,62,50,1,0,0
21107,0,0,1,12,26,28,3,12,1,5,72,27,29,3,12,1,5,76,23,26,3,12,1,5,63,29,25,5,33,2,12,65,143,1,1,0
21108,89,102,1,11,15,33,22,8,1,9,49,16,35,24,8,1,9,52,12,28,17,8,1,9,39,18,30,14,10,2,6,43,157,1,0,0
21109,0,0,1,11,36,31,5,39,1,6,74,31,30,5,39,1,6,71,45,33,5,39,1,6,83,36,30,8,45,3,2,71,141,1,0,0
21110,24,100,1,12,52,28,9,65,0,6,82,56,29,10,67,0,6,84,44,25,8,62,0,6,75,52,25,8,78,1,2,77,158,5,0,0
21111,0,0,2,0,25,35,17,18,4,26,57,24,35,17,18,4,26,57,25,36,17,18,4,26,59,59,58,100,76,2,45,78,93,1,1,0
21112,0,0,1,12,2,17,10,2,1,7,37,2,16,10,2,1,7,36,2,19,13,2,1,8,40,21,27,30,13,3,13,51,92,1,0,0
21113,0,0,1,12,16,30,13,8,0,10,54,18,34,16,8,0,11,61,11,20,8,7,0,7,37,28,28,30,25,1,18,64,166,9,2,0
21114,0,0,1,12,29,31,24,22,1,17,70,34,33,27,23,1,18,75,23,24,16,19,1,14,56,27,28,19,27,2,12,63,115,1,1,0
21115,0,0,1,12,22,24,4,12,1,11,55,21,23,4,12,1,11,52,25,27,4,12,1,13,62,28,25,8,30,2,12,66,160,1,1,0
21116,0,0,1,12,25,37,8,19,1,15,60,25,37,8,19,1,15,60,25,38,8,19,1,15,60,24,35,8,18,2,18,55,74,6,0,0
21117,0,0,1,12,5,35,4,3,1,8,42,5,33,4,3,1,8,42,5,38,4,3,1,9,42,11,35,5,7,2,12,37,42,1,0,0
21118,0,0,1,12,22,27,3,11,1,7,56,21,27,3,11,1,7,54,24,30,3,11,1,7,61,45,27,5,57,2,6,77,195,2,0,0
21119,0,0,1,12,27,36,4,15,1,11,71,26,36,4,15,1,11,70,28,37,4,15,1,11,74,33,34,6,42,2,6,67,98,4,0,0
21120,0,0,1,12,14,29,5,7,1,18,51,14,29,5,7,1,18,51,14,30,5,7,1,18,51,23,27,7,13,3,24,54,103,1,0,0
21121,0,0,1,12,23,28,20,10,1,5,66,25,30,22,10,1,5,69,19,24,15,9,1,4,54,30,25,30,35,3,13,66,137,1,1,0
21122,111,103,9,0,85,105,70,94,2,52,101,85,104,70,94,2,52,101,90,109,70,94,2,52,104,88,101,86,106,7,73,96,26,55,0,0
21123,0,0,9,0,28,48,71,11,5,45,75,30,55,76,11,5,48,79,23,36,56,10,5,37,63,47,59,107,45,11,95,66,39,3,2,0
21124,102,103,4,0,80,127,50,73,1,92,96,80,127,50,73,1,92,96,80,127,50,73,1,92,96,79,121,108,73,3,101,91,42,29,0,0
21125,0,0,1,13,13,27,13,7,0,14,41,13,27,13,7,0,14,41,13,27,13,7,0,14,41,14,25,10,9,1,12,36,172,2,2,0
21126,79,102,1,13,47,34,8,57,0,9,78,47,34,8,57,0,9,78,47,34,8,57,0,9,78,40,32,6,52,1,6,73,92,1,1,0
21127,78,102,3,12,105,144,74,128,4,104,90,120,166,83,136,4,114,99,56,77,47,103,4,74,62,85,133,76,124,8,97,84,63,1,1,0
21128,97,103,5,0,65,45,93,73,2,33,89,61,41,89,72,2,32,86,79,58,103,77,2,38,100,63,50,114,72,5,41,86,88,23,1,0
21129,80,102,1,11,28,32,8,30,1,15,64,27,32,8,30,1,15,63,30,35,8,30,1,15,67,27,32,5,29,2,13,60,172,3,1,0
21130,0,0,1,11,22,25,8,11,1,16,56,22,24,8,11,1,15,55,24,27,9,11,1,18,61,22,24,12,14,2,13,52,68,1,2,0
21131,11,100,1,12,24,30,32,10,1,9,64,24,30,32,10,1,9,64,24,31,32,10,1,9,64,26,28,30,24,2,6,59,194,1,2,0
21132,0,0,1,12,22,34,3,11,0,14,57,22,34,3,11,0,14,57,22,34,3,11,0,14,57,43,34,5,48,1,29,73,126,2,1,0
21133,76,102,1,12,1,13,7,2,1,14,27,1,12,7,2,1,13,27,1,14,8,2,1,17,27,1,13,6,1,1,12,29,120,1,1,0
21134,0,0,3,0,26,47,76,15,3,44,58,26,47,76,15,3,44,58,26,47,76,15,3,44,58,36,40,113,43,3,49,62,60,28,0,0
21135,0,0,4,0,41,77,63,15,1,45,90,45,86,68,16,1,48,95,27,52,50,15,1,37,74,65,98,117,66,3,63,85,62,43,0,0
21136,0,0,5,0,49,37,91,41,3,44,82,45,35,87,40,3,42,78,63,45,105,43,3,50,93,66,39,100,84,5,57,80,41,2,0,0
21137,20,100,6,0,81,125,69,112,2,98,82,77,119,66,111,2,95,79,95,141,77,115,2,109,90,81,134,91,118,3,105,77,55,57,2,0
21138,116,103,4,0,33,65,71,31,2,53,63,31,62,70,31,2,52,62,36,73,74,31,2,55,65,41,61,113,54,2,51,64,38,49,0,0
21139,0,0,1,12,3,23,6,3,1,10,36,3,22,6,3,1,9,36,3,26,6,3,1,11,36,10,27,14,7,3,12,35,77,5,0,0
21140,0,0,4,0,31,34,19,43,1,10,65,37,36,21,45,1,10,70,24,26,11,36,1,8,52,84,55,76,114,1,11,100,87,2,2,0
21141,108,103,6,0,44,104,73,43,4,55,72,44,104,73,43,4,55,71,47,108,73,43,4,55,74,62,104,100,85,6,78,71,70,51,0,0
21142,0,0,4,0,22,44,34,24,2,18,41,22,41,32,23,2,18,41,23,54,39,26,2,19,43,45,79,81,73,3,43,63,102,38,0,0
21143,0,0,5,0,19,72,49,8,3,30,65,19,72,49,8,3,30,65,19,72,49,8,3,30,65,49,76,113,46,5,97,69,36,44,0,0
21144,0,0,7,0,23,28,29,15,3,56,47,24,29,32,15,3,59,50,20,25,23,14,3,49,41,48,68,104,52,4,108,59,106,35,0,0
21145,0,0,3,0,31,26,17,23,3,39,68,29,25,16,23,3,37,66,40,29,21,25,3,43,75,76,55,109,78,4,86,90,60,2,0,0
21146,0,0,1,12,3,31,5,2,1,4,42,3,30,5,2,1,4,42,3,34,5,2,1,4,42,17,32,4,9,2,6,43,134,1,2,0
21147,0,0,1,12,29,30,4,23,0,17,69,31,31,4,23,0,18,72,26,27,4,23,0,16,62,38,29,6,45,1,24,70,184,1,0,0
21148,0,0,3,12,29,39,40,14,1,8,79,30,40,40,14,1,8,79,28,37,37,14,1,8,76,43,35,49,54,2,12,74,84,1,0,0
21149,26,100,1,12,29,31,8,19,1,25,72,27,30,8,18,1,24,69,38,34,8,20,1,28,81,45,32,5,53,2,35,73,164,3,0,0
21150,0,0,9,0,26,39,26,30,2,27,52,25,37,24,29,2,27,50,28,44,30,32,2,28,57,59,45,100,77,5,42,77,69,2,0,0
21151,8,100,3,0,116,116,108,107,2,124,98,110,109,104,105,2,120,95,133,136,121,117,2,138,108,142,127,114,111,5,166,97,63,2,2,0
21152,0,0,9,0,54,57,101,40,3,51,89,58,64,107,41,3,53,94,38,40,86,36,3,44,77,62,43,107,68,5,64,81,65,22,1,0
21153,0,0,1,12,9,25,2,5,0,4,43,8,24,2,5,0,4,42,9,28,2,5,0,4,46,23,32,4,16,1,2,56,131,1,0,0
21154,0,0,1,12,1,26,10,1,1,4,46,1,26,10,1,1,4,46,1,26,10,1,1,4,46,17,25,26,9,2,6,44,164,1,0,0
21155,29,100,1,12,28,27,17,19,1,40,66,30,28,19,19,1,43,69,24,23,15,19,1,34,57,28,23,14,26,3,35,61,184,2,1,0
21156,108,103,1,12,11,33,8,9,0,15,18,11,31,8,9,0,14,18,11,36,9,9,0,17,18,6,34,7,6,1,12,13,102,1,0,0
21157,79,102,1,11,2,33,16,2,1,11,45,2,33,16,2,1,11,45,2,33,16,2,1,11,45,16,30,15,9,2,6,40,80,2,1,0
21158,0,0,1,12,16,28,8,8,1,7,54,15,27,8,8,1,7,53,17,31,8,8,1,7,58,22,30,6,14,2,12,54,134,5,2,0
21159,0,0,1,12,14,37,6,6,0,26,59,15,40,7,6,0,27,65,10,26,5,6,0,18,43,21,34,6,10,1,24,50,179,1,0,0
21160,0,0,3,12,34,38,3,42,2,4,69,38,40,3,44,2,4,72,27,34,3,37,2,4,61,76,34,6,98,2,2,97,114,3,0,0
21161,71,102,2,0,48,38,54,50,4,43,77,44,37,50,50,4,41,74,59,44,63,53,4,49,86,65,39,107,84,7,66,76,34,1,2,0
21162,142,104,3,0,65,91,53,53,4,74,90,62,86,50,51,4,71,87,77,108,60,58,4,81,99,98,102,68,126,5,108,88,43,21,0,0
21163,62,102,6,0,69,64,98,72,1,18,97,69,64,98,72,1,18,97,69,64,98,72,1,18,97,70,57,105,85,1,13,92,122,96,1,0
21164,0,0,1,12,5,30,4,2,1,5,58,5,31,5,2,1,5,59,4,26,4,2,1,5,52,21,30,7,12,2,2,52,147,5,2,0
21165,18,100,1,12,62,37,27,91,1,6,83,72,40,30,96,1,6,91,30,27,15,72,1,6,60,54,33,19,83,3,2,77,151,3,2,0
21166,0,0,1,12,1,14,15,1,0,5,11,1,13,15,1,0,5,11,1,16,17,1,0,5,11,4,15,19,6,1,2,11,191,2,0,0
21167,97,103,2,0,43,55,56,34,4,46,77,38,51,54,33,4,44,74,54,68,63,36,4,51,87,48,48,105,54,7,41,74,39,3,0,0
21168,40,101,4,0,119,116,86,135,2,31,118,119,116,86,135,2,31,118,119,116,86,135,2,31,118,110,109,101,130,5,35,113,129,132,1,0
21169,144,104,6,0,52,83,48,51,4,42,81,52,83,48,51,4,42,81,52,83,48,51,4,42,81,55,76,108,64,8,60,76,75,1,0,0
21170,114,103,9,0,63,62,54,45,6,31,101,59,55,50,44,6,29,97,79,82,63,47,6,36,114,81,75,102,83,10,39,105,98,65,0,0
21171,86,102,6,0,63,93,101,76,1,39,84,59,89,100,75,1,38,82,72,102,104,78,1,40,91,74,133,95,84,3,86,85,23,38,0,0
21172,120,103,5,0,33,52,96,30,6,38,67,31,52,95,30,6,37,66,37,55,100,30,6,40,70,36,54,113,44,13,36,64,107,47,0,0
21173,0,0,2,0,26,47,44,12,2,36,64,24,44,42,12,2,34,61,29,57,50,13,2,40,72,45,73,116,52,5,49,71,43,19,0,0
21174,0,0,5,0,19,28,36,10,6,42,43,20,29,39,10,6,44,45,17,25,29,9,6,36,37,27,32,118,43,9,55,44,37,28,0,0
21175,0,0,4,12,25,39,34,19,4,15,57,24,38,32,19,4,14,54,28,48,41,20,4,17,65,54,66,108,66,3,35,77,103,41,2,0
21176,0,0,1,12,54,39,8,60,0,14,84,62,44,8,64,0,15,91,28,30,7,46,0,12,62,45,35,8,57,1,12,76,103,2,1,0
21177,0,0,3,0,47,34,7,25,1,8,94,44,33,7,25,1,8,91,56,37,7,27,1,8,103,69,35,5,86,1,6,91,146,7,0,0
21178,0,0,1,12,6,25,4,4,1,2,48,6,25,4,4,1,2,48,6,26,4,4,1,2,48,15,23,4,8,2,2,45,137,1,0,0
21179,0,0,1,11,47,28,15,53,1,11,79,55,30,17,57,1,12,87,26,20,10,39,1,6,59,37,25,11,51,3,6,70,75,1,0,0
21180,0,0,1,12,10,34,6,6,1,5,39,10,34,6,6,1,5,39,10,34,6,6,1,5,39,24,32,5,18,3,6,58,96,1,1,0
21181,0,0,3,12,37,29,6,56,3,10,67,44,32,6,60,3,10,73,23,21,5,44,3,8,48,65,31,6,88,2,5,86,65,1,1,0
21182,0,0,3,0,26,34,19,16,2,44,58,26,35,19,16,2,44,59,25,32,17,16,2,42,56,44,43,110,50,4,73,65,61,20,0,0
21183,0,0,1,12,2,17,5,3,0,3,34,2,19,5,3,0,3,34,2,12,4,3,0,2,34,1,14,2,1,0,3,29,29,1,0,0
21184,0,0,1,12,13,33,8,7,0,14,45,13,31,8,7,0,13,45,13,36,8,7,0,16,45,17,34,5,9,1,12,44,156,1,0,0
21185,0,0,3,0,26,25,30,16,4,28,60,26,25,32,16,4,28,61,25,23,29,16,4,27,58,49,38,107,58,5,59,71,56,3,0,0
21186,30,100,4,0,102,152,70,113,6,73,103,98,148,69,112,6,72,100,115,166,73,116,6,75,111,126,161,132,113,11,124,103,44,42,2,0
21187,0,0,1,12,17,25,44,7,1,10,63,18,27,49,7,1,10,68,13,20,30,7,1,8,47,24,23,75,19,3,13,56,100,2,0,0
21188,0,0,1,11,23,28,5,10,1,6,61,24,29,5,10,1,6,62,21,25,5,10,1,6,56,23,25,7,17,2,6,55,76,2,0,0
21189,0,0,1,12,25,29,9,16,1,30,59,28,32,9,17,1,33,65,17,20,6,13,1,22,40,24,27,6,17,2,30,54,91,1,1,0
21190,0,0,1,12,15,28,6,6,1,10,71,16,31,6,6,1,11,78,10,20,5,5,1,7,49,29,25,5,32,3,12,65,171,1,1,0
21191,0,0,1,12,27,36,7,24,0,6,63,27,36,7,24,0,6,63,27,36,7,24,0,6,63,24,34,4,20,1,2,58,116,2,0,0
21192,0,0,1,12,18,20,12,7,1,14,65,17,19,11,7,1,14,63,20,22,16,8,1,15,73,34,22,28,41,2,29,65,143,1,1,0
21193,7,100,8,0,65,91,94,46,3,65,95,69,100,98,47,3,68,100,49,68,78,41,3,55,83,87,82,86,92,6,109,90,104,97,0,0
21194,0,0,7,0,25,47,28,37,2,33,44,27,59,33,41,2,36,48,17,30,15,27,2,24,30,49,41,48,118,5,48,53,18,26,2,0
21195,0,0,1,12,14,25,17,7,1,6,52,13,24,16,7,1,6,51,15,28,23,7,1,6,57,20,26,23,12,3,2,51,90,1,2,0
21196,0,0,1,12,6,27,4,4,0,4,45,6,27,4,4,0,4,45,6,28,4,4,0,4,45,16,27,5,9,1,2,40,116,4,2,0
21197,0,0,2,12,26,26,37,16,3,42,59,28,27,40,17,3,44,63,22,22,28,15,3,34,49,36,35,104,47,4,53,60,167,1,0,0
21198,0,0,7,12,21,39,50,10,3,53,49,22,40,54,10,3,55,52,18,35,42,9,3,46,43,34,62,90,37,4,91,53,53,1,1,0
21199,0,0,8,0,23,29,33,27,3,28,41,22,28,32,26,3,28,40,23,29,34,29,3,30,42,59,40,80,94,2,33,73,100,1,0,0
21200,0,0,7,0,29,50,28,26,2,32,64,33,57,30,29,2,34,68,23,37,21,21,2,27,52,76,57,110,82,3,59,92,50,28,1,0
21201,0,0,1,12,23,26,6,11,1,5,61,23,27,6,11,1,5,62,22,24,6,11,1,5,59,37,32,5,45,2,2,72,162,4,1,0
21202,0,0,2,0,21,40,32,13,4,34,46,21,39,30,13,4,33,46,22,45,33,13,4,35,49,30,79,115,33,5,56,58,33,1,0,0
21203,0,0,3,0,20,43,24,11,1,27,46,20,40,23,11,1,27,45,21,52,28,11,1,30,48,38,70,117,43,3,64,62,33,3,0,0
21204,0,0,1,12,25,19,5,20,1,10,58,26,20,5,20,1,10,60,22,17,5,19,1,10,52,55,30,5,76,2,8,80,83,1,1,0
21205,20,100,1,12,24,34,16,14,1,6,65,24,34,16,14,1,6,64,26,37,19,14,1,6,69,25,34,19,21,2,2,61,41,1,2,0
