26092,130,104,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,292,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26093,70,102,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26094,111,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26095,163,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,260,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26096,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26097,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26098,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26099,156,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,292,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26100,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,221,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26101,99,103,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,278,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26102,118,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,292,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26103,146,104,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26104,155,105,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26105,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26106,176,105,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,299,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26107,105,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,292,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26108,179,105,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26109,150,104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26110,129,104,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26111,171,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26112,169,105,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,221,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26113,168,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,211,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26114,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26115,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26116,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,189,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26117,176,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26118,124,104,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,218,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26119,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,183,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26120,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26121,165,105,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26122,145,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,215,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26123,131,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,292,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26124,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26125,127,104,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26126,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26127,103,103,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26128,167,105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26129,146,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26130,162,105,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26131,130,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26132,147,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,292,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26133,109,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26134,121,104,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26135,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,174,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26136,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26137,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26138,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26139,163,105,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,219,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26140,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26141,104,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26142,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26143,163,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,199,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26144,136,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,215,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26145,130,104,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26146,112,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,463,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26152,111,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,377,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26155,127,104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,373,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26156,118,103,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26157,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26158,92,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,561,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26159,64,102,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,659,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26162,101,103,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26164,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26165,104,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,534,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26166,155,105,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,215,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26167,92,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,290,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26168,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26170,102,103,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,485,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26171,128,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,884,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26172,123,104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,872,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26173,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26174,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26175,126,104,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,802,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26176,83,102,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,802,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26177,84,102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,785,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26178,179,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,884,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26179,105,103,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,785,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26180,86,102,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,785,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26181,11,100,9,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3,172,172,784,186,186,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26182,107,103,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,838,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26183,133,104,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,848,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26184,91,103,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,838,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26185,156,105,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,766,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26186,76,102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,802,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26187,110,103,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,838,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26188,88,102,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,884,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26189,96,103,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,838,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26190,128,104,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,883,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26191,95,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,884,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26192,128,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,838,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26193,133,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,837,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26194,131,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,848,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26195,88,102,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,838,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26196,108,103,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,838,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26197,138,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,837,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26198,86,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,838,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26199,164,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,837,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26200,121,104,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,838,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26201,161,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,784,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26202,112,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,848,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26203,144,104,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26204,130,104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,846,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26205,20,100,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3,172,172,838,186,186,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26206,171,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,872,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26207,172,105,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,837,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26208,149,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,838,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26209,97,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,837,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26210,122,104,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,810,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26211,127,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,608,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26212,92,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,884,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26213,130,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,698,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26214,104,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,848,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26215,128,104,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,884,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26216,126,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,749,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26217,104,103,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,848,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26218,14,-100,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,235,0,0,235,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26219,143,104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,825,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26221,126,104,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,883,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26222,104,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,848,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26223,92,103,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,780,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26224,139,104,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,704,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26225,130,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,848,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26226,125,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,848,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26228,119,103,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,756,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26229,98,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,771,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26230,109,103,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,838,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26231,128,104,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,802,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26233,131,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,525,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26234,108,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,785,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26235,134,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,838,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26236,127,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,884,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26237,145,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,884,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26238,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26239,98,103,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,767,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26240,100,103,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,884,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26242,97,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,837,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26243,126,104,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,222,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26244,101,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,884,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26245,131,104,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,837,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26246,141,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,848,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26247,146,104,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,802,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26248,128,104,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,755,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26249,148,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,884,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26250,105,103,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,802,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26251,119,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,751,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26252,19,-100,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,472,0,0,235,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26253,139,104,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,848,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26254,66,102,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,819,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26255,79,102,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,884,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26256,116,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,837,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26257,178,105,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
